instance,ks-noInit-noLS,ks-noInit-shortLS,ks-noInit-LS,ks-noInit-LSnonPerm,ks-mNEH-noLS,ks-mNEH-shortLS,ks-mNEH-LS,ks-mNEH-LSnonPerm,ks-NEH-noLS,ks-NEH-shortLS,ks-NEH-LS,ks-NEH-LSnonPerm,ks-LK-noLS,ks-LK-shortLS,ks-LK-LS,ks-LK-LSnonPerm,timeMeasure,instanceSet,bufferType,instanceSize
LGF-brazil58-gen4-45.oplib-11428--maxScore-22856-interBuf-898-time,0,0,1,0.117053634796715,0.489151373821352,0.75732535739633,0.464868701206529,0.404846395619993,0.495336104633478,0.304674034269492,0.834228936429078,0.234918381831086,0,0.370222041975058,0,0,time,oplib,interBuf,mid
LGF-brazil58-gen4-45.oplib-11428--maxScore-22856-spanBuf-4775-time,0,0.664770636062503,0.312142403051494,0.0673202395690433,0.321611402951116,0.71060996419848,0.0578177803058185,0.00301134272426138,0.61508348111219,0,0.0221835580687255,0,1,0.443403486465688,0,0,time,oplib,spanBuf,mid
LGF-gr120-gen4-85.oplib-5901--maxScore-11802-interBuf-227-time,0,0.114719271623672,0.220485584218513,0,0.674633282751645,0,0,0,0.577744056651493,0,0,0,1,0,0,0,time,oplib,interBuf,large
LGF-gr120-gen4-85.oplib-5901--maxScore-11802-spanBuf-962-time,0,0.549897540983608,0.509605532786886,0,0.350742827868854,0,0,0,0.27891905737705,0,0,0,1,0,0,0,time,oplib,spanBuf,large
LGF-gr48-gen4-80.oplib-4037--maxScore-8074-interBuf-189-time,0,0.303654756077663,0.115026921194322,0.116266927720672,0.889443628650675,0.0469734051231848,0,0,1,0.0863272964594549,0,0,0.804062652961332,0.0392886278348833,0,0,time,oplib,interBuf,small
LGF-gr48-gen4-80.oplib-4037--maxScore-8074-spanBuf-1011-time,0,0.474851087502204,1,0.104299805972782,0.359398108573831,0,0,0,0.813571050596328,0,0,0,0.397891480441242,0,0,0,time,oplib,spanBuf,small
LGF-hk48-gen4-80.oplib-9169--maxScore-18338-interBuf-479-time,0,0,0.307400572270288,0,0.799942434349762,0.222084892403027,0,0,0.956690313732793,0.0768162809203731,0.141983983204375,0,1,0.147147960652185,0.038450468144185,0,time,oplib,interBuf,small
LGF-hk48-gen4-80.oplib-9169--maxScore-18338-spanBuf-2618-time,0,0,0,0,1,0.0296634093376764,0,0,0.658979370249729,0,0,0,0,0,0,0,time,oplib,spanBuf,small
LGF-Leipzig-100-80000-1--maxScore-160000-interBuf-2933-time,0,0,0.657502385496183,0,1,0,0,0,0.493380248091603,0,0,0,0,0,0,0,time,Leipzig,interBuf,mid
LGF-Leipzig-100-80000-1--maxScore-160000-spanBuf-14878-time,0,0.381967213114754,0.682069672131148,0,0,0,0,0,0,0,0,0,1,0,0,0,time,Leipzig,spanBuf,mid
LGF-Leipzig-100-80000-2--maxScore-160000-interBuf-3379-time,0,0.55467453294002,0.142017699115044,0.0604837758112094,0.424802359882006,0,0,0,0.395736479842675,0,0,0,1,0,0,0,time,Leipzig,interBuf,mid
LGF-Leipzig-100-80000-2--maxScore-160000-spanBuf-14459-time,0.215053527071289,0.694379107955418,0.425798509595304,0,1,0,0,0,0.566573607966411,0,0,0,0.639840847640193,0,0,0,time,Leipzig,spanBuf,mid
LGF-Leipzig-100-80000-3--maxScore-160000-interBuf-3248-time,0,0,0,0,0.825172839918507,0,0,0,1,0,0,0,0.655639424200927,0,0,0,time,Leipzig,interBuf,mid
LGF-Leipzig-100-80000-3--maxScore-160000-spanBuf-14385-time,0,0,0,0,1,0,0,0,0.883986727295073,0,0,0,0,0,0,0,time,Leipzig,spanBuf,mid
LGF-Leipzig-150-80000-1--maxScore-160000-interBuf-3135-time,0,0,0,0,1,0,0,0,0.840110823129859,0,0,0,0.88015014746626,0,0,0,time,Leipzig,interBuf,large
LGF-Leipzig-150-80000-1--maxScore-160000-spanBuf-16226-time,0,0.453557616619323,0.51028440398371,0,0.351295389985967,0,0,0,0.441544885177453,0,0,0,1,0,0,0,time,Leipzig,spanBuf,large
LGF-Leipzig-150-80000-2--maxScore-160000-interBuf-2685-time,0,0.749756457564575,1,0,0.204782287822878,0,0,0,0.286346863468634,0,0,0,0,0,0,0,time,Leipzig,interBuf,large
LGF-Leipzig-150-80000-2--maxScore-160000-spanBuf-14782-time,0,1,0.779904531238977,0,0.213840618900933,0,0,0,0.5400804194982,0,0,0,0.457309473981235,0,0,0,time,Leipzig,spanBuf,large
LGF-Leipzig-150-80000-3--maxScore-160000-interBuf-3008-time,0,0.408238935945844,1,0.0390686124434465,0.675494098037213,0,0,0,0.589617988230091,0,0,0,0.66681974351124,0,0,0,time,Leipzig,interBuf,large
LGF-Leipzig-150-80000-3--maxScore-160000-spanBuf-14698-time,0,0.575419208779404,1,0,0,0,0,0,0.251103180998427,0,0,0,0.380415179770539,0,0,0,time,Leipzig,spanBuf,large
LGF-Leipzig-50-80000-1--maxScore-160000-interBuf-3307-time,0,0,0.0842577648845397,0,0.327728860650882,0,0,0,0.322662362867474,0.0110455099525356,0,0,1,0,0,0,time,Leipzig,interBuf,small
LGF-Leipzig-50-80000-1--maxScore-160000-spanBuf-13989-time,0,0.0475953761786405,0.100382688286582,0,0.179634670769716,0,0,0,0.123067818676767,0,0,0,1,0,0,0,time,Leipzig,spanBuf,small
LGF-Leipzig-50-80000-2--maxScore-160000-interBuf-4608-time,0,0.0958617003319641,0,0,1,0,0,0,0.812918471839307,0,0,0,0.823679176278625,0,0,0,time,Leipzig,interBuf,small
LGF-Leipzig-50-80000-2--maxScore-160000-spanBuf-14600-time,0,0.134444780136779,0.053256063061331,0,0.11361201900629,0,0,0,0.0922917410530363,0,0,0,1,0,0,0,time,Leipzig,spanBuf,small
LGF-Leipzig-50-80000-3--maxScore-160000-interBuf-2882-time,0.154424119455981,0.209745426877596,0.335462701708779,0,0.89286053958089,0,0,0,1,0,0,0,0.155470310369971,0.0564467552230288,0,0,time,Leipzig,interBuf,small
LGF-Leipzig-50-80000-3--maxScore-160000-spanBuf-15715-time,0,0.519032597266035,0,1,0.889309498773221,0,0,0,0.58471784086926,0,0,0,0.680476691202242,0,0,0,time,Leipzig,spanBuf,small
