instance,ks-noInit-noLS,ks-noInit-shortLS,ks-noInit-LS,ks-noInit-LSnonPerm,ks-mNEH-noLS,ks-mNEH-shortLS,ks-mNEH-LS,ks-mNEH-LSnonPerm,ks-NEH-noLS,ks-NEH-shortLS,ks-NEH-LS,ks-NEH-LSnonPerm,ks-LK-noLS,ks-LK-shortLS,ks-LK-LS,ks-LK-LSnonPerm,timeMeasure,instanceSet,bufferType,instanceSize
LGF-Berlin-150-80000-2--minTime-76-interBuf-10030-bitVector,0.471252578307278,0.332204325920582,0.319619932146842,0.45443018000248,0.277809086912907,0.23143900542149,0.325728970593208,0.399443198340866,0.212644131603566,0.346749923918802,0.344304054282526,0.399212136923615,1,0.361830908127726,0.27958431487472,0.521832486108137,bitVector,Berlin,interBuf,large
LGF-Berlin-150-80000-2--minTime-76-spanBuf-58669-bitVector,0.0688747886547996,0.436900397044017,0.386025570394574,1,0.0381371226657041,0.0231102414559547,0.0169076160261403,0.963363665723133,0.0211820133361196,0.0285624726913505,0.00748494462280819,0.896189137331637,0.102832500617413,0.225441212788997,0.414749520317635,0.917684606470488,bitVector,Berlin,spanBuf,large
LGF-Berlin-150-80000-3--minTime-78-interBuf-12429-bitVector,0,0,0,0,0,0,0,0,0,0,0,0,1,0.890811617806732,0.797061617806732,0.406945575461455,bitVector,Berlin,interBuf,large
LGF-Berlin-150-80000-3--minTime-78-spanBuf-57423-bitVector,0,0,0,0.169650778288572,0,0,0,0.331720300024195,1,0,0,0.233446245664973,0,0,0,0.151197677232035,bitVector,Berlin,spanBuf,large
LGF-Berlin-50-80000-1--minTime-26-interBuf-17586-bitVector,0.578963997671905,0.558909121144093,0.509265264266511,0.407555222970538,0.497159169646074,0.560893545079128,0.522524320279371,0.542523765971009,0.585931653778997,0.71980266622322,0.730356697430781,0.656212410964219,0.143892907624511,0.932496327707104,1,0.844333582772096,bitVector,Berlin,interBuf,small
LGF-Berlin-50-80000-1--minTime-26-spanBuf-64071-bitVector,0.999187734795411,0.999898466849426,1,0.999796933698853,0.999796933698853,0.999796933698853,0.999796933698853,0.999695400548279,0.999187734795411,0.999593867397705,0.999593867397705,0.999390801096558,0.998578535891969,0.999796933698853,0.999898466849426,0.999898466849426,bitVector,Berlin,spanBuf,small
LGF-Berlin-50-80000-2--minTime-28-interBuf-13807-bitVector,0.998124413879337,0.999791601542149,1,0.997280400125039,0.998437011566114,0.998749609252892,0.998749609252892,0.998322392414296,0.997916015421486,0.998020214650412,0.998124413879337,0.995967489840575,0.999583203084297,0.999687402313223,0.999583203084297,0.997763189885728,bitVector,Berlin,interBuf,small
LGF-Berlin-50-80000-2--minTime-28-spanBuf-50577-bitVector,0.996464961530464,1,1,0.628259513412351,0,0,0.992825951341235,0.923029735911832,0,0,0.991994177583697,0.856404657933043,0.915155611007139,0.996360989810771,0.993657725098773,0.989017120676509,bitVector,Berlin,spanBuf,small
LGF-Berlin-50-80000-3--minTime-26-interBuf-9751-bitVector,0.993131727319323,0.995181957970272,0.995386981035366,0.995697932684094,0.99958995386981,0.999897488467453,1,0.999897488467453,0.99958995386981,0.999692465402358,0.999794976934905,0.999794976934905,0.995079446437724,0.995079446437724,0.995181957970272,0.996087476507774,bitVector,Berlin,interBuf,small
LGF-Berlin-50-80000-3--minTime-26-spanBuf-58283-bitVector,0.984420019208196,0.989115355885178,0.989222068082382,0.995695941379433,0.999893287802796,0.999786575605592,1,1,0.999253014619571,0.999466439013979,0.999573151211183,0.999359726816775,0.988475082701953,0.988581794899157,0.988795219293565,0.995944936506243,bitVector,Berlin,spanBuf,small
LGF-brazil58-gen4-45.oplib-11428--minTime-279-interBuf-975-bitVector,0,0,0,0.230981115338827,0,0,0,0.692429795280002,0,0,0,1,0,0,0,0.538994841149419,bitVector,oplib,interBuf,mid
LGF-brazil58-gen4-45.oplib-11428--minTime-279-spanBuf-4803-bitVector,0,0,0,1,0,0,0,0.691988175933949,0,0,0,0.771163549258447,0,0,0,0.692132579039465,bitVector,oplib,spanBuf,mid
LGF-gr120-gen4-85.oplib-5901--minTime-594-interBuf-237-bitVector,0.451980654690491,0.476007657073995,0.520670367230283,0.877428161609052,0.149451580737873,0.417065250427911,0.416809303664838,1,0.172401473826777,0.380384879944971,0.434938866049195,0.993734636528935,0.383584214483387,0.0517812295042631,0.0496643364846778,0.623534304864588,bitVector,oplib,interBuf,large
LGF-gr120-gen4-85.oplib-5901--minTime-594-spanBuf-941-bitVector,0,0,0,0.613975812766452,0,0,0,1,0,0,0,0.574229285693571,0.435065688350107,0.481337548214959,0.0831182390301905,0.823453496128303,bitVector,oplib,spanBuf,large
LGF-gr48-gen4-80.oplib-4037--minTime-232-interBuf-179-bitVector,0.994348448106172,0.996174802398612,0.996174802398612,1,0.995566017634465,0.995870410016539,0.995870410016539,0.999066530028308,0.995566017634465,0.995768945889181,0.995566017634465,0.999624582728776,0.995667481761823,0.996073338271254,0.995971874143896,0.999205197669031,bitVector,oplib,interBuf,small
LGF-gr48-gen4-80.oplib-4037--minTime-232-spanBuf-1034-bitVector,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,bitVector,oplib,spanBuf,small
LGF-hk48-gen4-80.oplib-9169--minTime-232-interBuf-514-bitVector,0,0,0.222426012725584,0.499315037474809,0,0,0,0.222352421710481,0,0,0,0.0553008174263523,1,0.388849262957679,0,0.277857029640197,bitVector,oplib,interBuf,small
LGF-hk48-gen4-80.oplib-9169--minTime-232-spanBuf-2508-bitVector,0.991908774577621,0.992013583197082,0.992118391816543,0.999612208107995,0.990651071144091,0.990755879763552,0.990899118210148,0.998630500705711,0.99054626252463,0.990336645285708,0.990245811148842,1,0.973902653754245,0.969063989155801,0.973829287720622,0.989494682709373,bitVector,oplib,spanBuf,small
LGF-Leipzig-100-80000-1--minTime-52-interBuf-4157-bitVector,0,0.0583000769350297,0.0913480305769369,0.0604186326788171,0.189150265861691,0.145316248450877,0.0280225423426906,0.065478153104499,0.0534262617534365,0.110775073050379,0.141761319492608,0.0913442406739963,0.0993864147139192,0.360760860914352,1,0.30665241663161,bitVector,Leipzig,interBuf,mid
LGF-Leipzig-100-80000-1--minTime-52-spanBuf-15365-bitVector,0,0,0,0,0.907326732673268,0.969009900990099,0,0,0.668465346534653,1,0.247673267326733,0.19509900990099,0,0,0,0,bitVector,Leipzig,spanBuf,mid
LGF-Leipzig-100-80000-2--minTime-56-interBuf-3297-bitVector,0.997000214270409,1,0.999892864795372,0.506685236768802,0,0.998928647953718,0.999150060709949,0.608242268409399,0,0.998607242339833,0.998889365045354,0.607863724019713,0,0.666902364116849,0.733097635883151,0.54026498107278,bitVector,Leipzig,interBuf,mid
LGF-Leipzig-100-80000-2--minTime-56-spanBuf-14023-bitVector,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,bitVector,Leipzig,spanBuf,mid
LGF-Leipzig-100-80000-3--minTime-53-interBuf-2948-bitVector,0,0,0,0,0,0,0,0,0,0,0,0,0.0209849561840905,0.134248551847058,0.279318466337075,1,bitVector,Leipzig,interBuf,mid
LGF-Leipzig-100-80000-3--minTime-53-spanBuf-14305-bitVector,0,0,0,0,0,0.117884764000401,0,0,0,0.0693752101608726,0,0,0.499442520632636,0.67587146708512,1,0.0842885206444343,bitVector,Leipzig,spanBuf,mid
LGF-Leipzig-150-80000-1--minTime-86-interBuf-2848-bitVector,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bitVector,Leipzig,interBuf,large
LGF-Leipzig-150-80000-1--minTime-86-spanBuf-15822-bitVector,0,0,0,0,0.00241871976600292,0.0177747778152773,0.0496118798515018,1,0.0464619192260096,0.0302621217234784,0,0.178704016199797,0,0,0,0,bitVector,Leipzig,spanBuf,large
LGF-Leipzig-150-80000-2--minTime-85-interBuf-3082-bitVector,0.678439892646768,0.719411880889034,0.655656376712249,0.992982537672387,0.721404421930732,0.66600829547699,0.668697935425405,1,0.599702571133134,0.706230902394535,0.659095397985384,0.989677127023039,0.245413670109561,0.174855642434734,0.267877682378501,0.304283672781773,bitVector,Leipzig,interBuf,large
LGF-Leipzig-150-80000-2--minTime-85-spanBuf-15894-bitVector,0,0,0,0,0.432318613885213,0.595957165202744,0.0254181205631091,1,0.332090001203225,0.588803994705812,0.0551979304536157,0.956347009986765,0.0343340151606305,0,0,0,bitVector,Leipzig,spanBuf,large
LGF-Leipzig-150-80000-3--minTime-77-interBuf-2693-bitVector,0.570589888768421,0.422174035256796,0.586997550495924,0.385367224832349,0.347203148215075,0.555346745372044,0.494261735533872,0.414560494719511,0.366702806890736,0.477765731036422,0.325157611532747,0.161482552302935,0.0791069349074409,0.398120708348392,0.702670361000683,1,bitVector,Leipzig,interBuf,large
LGF-Leipzig-150-80000-3--minTime-77-spanBuf-15056-bitVector,0,0.999399289594651,1,0.648375470121187,0.996134559130798,0.996395737567906,0.996395737567906,0.399424536843572,0.995351023819473,0.995742791475136,0.995742791475136,0.515770824627385,0.949905975762641,0.881494637136091,0.628852381947347,0.319495229140549,bitVector,Leipzig,spanBuf,large
LGF-Leipzig-50-80000-1--minTime-27-interBuf-4238-bitVector,0,0,0,0,0.993769991428512,0.993776960118189,1,0.956661718896996,0.99262015763176,0.99318462149562,0.994215987567858,0.96618094899616,0,0,0,0,bitVector,Leipzig,interBuf,small
LGF-Leipzig-50-80000-1--minTime-27-spanBuf-14659-bitVector,0.998244164428837,1,1,1,0.999690146663912,0.999483577773187,0.999690146663912,0.999483577773187,0.999277008882462,0.999380293327825,0.999380293327825,0.999483577773187,0.998140879983474,1,1,0.999793431109275,bitVector,Leipzig,spanBuf,small
LGF-Leipzig-50-80000-2--minTime-28-interBuf-2280-bitVector,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33617815600062,1,0.585878593728348,bitVector,Leipzig,interBuf,small
LGF-Leipzig-50-80000-2--minTime-28-spanBuf-14815-bitVector,0,0,0,0,0,0.631596948171533,0,0,0,0.514515916863983,0,0,0.906228624046303,0.540831360168377,0.702538805577479,1,bitVector,Leipzig,spanBuf,small
LGF-Leipzig-50-80000-3--minTime-28-interBuf-3949-bitVector,0.995593073055676,0.998282746777564,0.998282746777564,1,0.99693790991662,0.997455154863137,0.997455154863137,0.997793088228195,0.996731011938013,0.997041358905923,0.997144807895227,0.997189635790591,0.964003200022069,0.964706653149332,0.997972399809654,0.99978965372175,bitVector,Leipzig,interBuf,small
LGF-Leipzig-50-80000-3--minTime-28-spanBuf-15011-bitVector,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0487913017380153,0,0,bitVector,Leipzig,spanBuf,small
LGF-Berlin-100-80000-1--minTime-56-interBuf-13648-time,1,0.769797631957789,0.132487332179119,0.396656583144664,0,0.881857904783649,0.307965982382375,0.40435557415828,0,0.878255740948612,0.446262437929263,0.453079913497334,0.188885295180838,0.475916871190934,0.299081067711802,0.745679623041165,time,Berlin,interBuf,mid
LGF-Berlin-100-80000-1--minTime-56-spanBuf-60067-time,0.897958638111882,0.862023451101213,0.625186709928791,0.793223975058561,0.999441958691577,0.999405201479645,0.999498765291836,0.999849629587551,0.999545547197931,0.999555571892094,0.999525497809604,1,0,0.542392760834188,0.461810927584951,0.80352267752898,time,Berlin,spanBuf,mid
LGF-Berlin-100-80000-2--minTime-53-interBuf-10444-time,1,0,0,0,0.732234913575255,0.961487920752048,0,0.822197513393309,0,0.0399272212675629,0,0.667947033255837,0,0,0,0,time,Berlin,interBuf,mid
LGF-Berlin-100-80000-2--minTime-53-spanBuf-54144-time,0,0.565768302493968,0.0891794046661303,0.387476535264145,0,0.368785197103781,0.0421024403325288,0.171332796996514,0,0.0886430678466077,0.477594529364441,0.0925046929471708,0,1,0.568329310807188,0.243349423437919,time,Berlin,spanBuf,mid
LGF-Berlin-100-80000-3--minTime-52-interBuf-17313-time,0,0,1,0.954535471117943,0,0,0,0,0,0,0,0,0.266564170144227,0.166080972252727,0.22256387729702,0.147741415916245,time,Berlin,interBuf,mid
LGF-Berlin-100-80000-3--minTime-52-spanBuf-66231-time,0,0,0,0,1,0.826660884178571,0.415038083105197,0.985634131135992,0.756864445829834,0,0.811942644946198,0.370449678800858,0,0,0.0435855040251539,0.25525167375925,time,Berlin,spanBuf,mid
LGF-Berlin-150-80000-1--minTime-82-interBuf-14374-time,0.206830646501578,0,0,0,0.554408343028086,0.0925502742230345,0,0,0.190273392055841,0.0257395712148911,0.0366461691873025,0.134161542296825,1,0.105887485457869,0,0,time,Berlin,interBuf,large
LGF-Berlin-150-80000-1--minTime-82-spanBuf-68779-time,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,time,Berlin,spanBuf,large
